Issued date,Account ID,Bill to name,Billing Address,Billing City,Billing State,Billing Zip,Customer Name,Sales Rep,Product ID,Product,Sales order Number,SO Status,Sales person,So c1,So c2,Sales Order Custom Field 3,So c4,So c5,Sales Order Custom Field 6,Sales Order ID,SO Item ID,SO Item Product Number,Customer ID,Product description,Sales Order Item Description,Soitem type,BOL,Carrier name,Company id,Company name,Ship status,SO Number,Status ID,Account ID2,Sales Rep Initials,Fulfilled Quantity,Last Unit Price,So ct,Unit price,Total price,Total cost,Sales Order Line Item
45992,1554,Body Logix | TX,111 E. 17th Street,Austin,Texas,78774,Body Logix | TX,,207,KB-3000,9690,Fulfilled,Jared,,,,,,,23974,72118,KB-3000,1339,Focus+Flow 12PK,Focus+Flow 12PK,Credit Return,,,0,,,,0,1554,JL,1,60,1,-60,-60,-5.24,1
45992,1076,woodland distributors,1233 e beamer st Suite E1,woodland,California,95776,woodland distributors,Ben Wallner,206,KB-4000,9688,Fulfilled,BenW,,107718165,,,,,23968,72098,KB-4000,912,Focus MC12,Focus MC12,Sale,217668,R+L,1,CWL Brands,Shipped,9688,30,1076,BW,10,576,1,612,6120,2091.02,1
45992,1076,woodland distributors,1233 e beamer st Suite E1,woodland,California,95776,woodland distributors,Ben Wallner,11,Shipping,9688,Fulfilled,BenW,,107718165,,,,,23968,72099,Shipping,912,Shipping,Shipping,Shipping,217668,R+L,1,CWL Brands,Shipped,9688,30,1076,BW,1,0,1,120,120,0.05,2
45992,1076,woodland distributors,1233 e beamer st Suite E1,woodland,California,95776,woodland distributors,Ben Wallner,11,Shipping,9688,Fulfilled,BenW,,107718165,,,,,23968,72157,Shipping,912,Shipping,Shipping Tracking: 1Z90V7160328716299,Shipping,217668,R+L,1,CWL Brands,Shipped,9688,30,1076,BW,1,0,1,0,0,0,3
45992,1686,Space Smoke Shop,127 Wanaque Ave,Pompton Lakes,New Jersey,7442,Space Smoke Shop,Derek Whitworth,74,CC Processing,9685,Fulfilled,DerekW,,,,,,,23961,72117,CC Processing,1463,Credit Card Processing Fee,Credit Card Processing Fee,Sale,217644,UPS,1,CWL Brands,Shipped,9685,30,1686,DW,1,0,1,7.65,7.65,0,3
45992,1686,Space Smoke Shop,127 Wanaque Ave,Pompton Lakes,New Jersey,7442,Space Smoke Shop,Derek Whitworth,207,KB-3000,9685,Fulfilled,DerekW,,,,,,,23961,72069,KB-3000,1463,Focus+Flow 12PK,Focus+Flow 12PK,Sale,217644,UPS,1,CWL Brands,Shipped,9685,30,1686,DW,4,60,1,60,240,20.98,1
45992,1686,Space Smoke Shop,127 Wanaque Ave,Pompton Lakes,New Jersey,7442,Space Smoke Shop,Derek Whitworth,11,Shipping,9685,Fulfilled,DerekW,,,,,,,23961,72073,Shipping,1463,Shipping,Shipping,Shipping,217644,UPS,1,CWL Brands,Shipped,9685,30,1686,DW,1,0,1,15,15,0.05,2
45992,1686,Space Smoke Shop,127 Wanaque Ave,Pompton Lakes,New Jersey,7442,Space Smoke Shop,Derek Whitworth,11,Shipping,9685,Fulfilled,DerekW,,,,,,,23961,72161,Shipping,1463,Shipping,Shipping Tracking: 1Z90V7160326242714,Shipping,217644,UPS,1,CWL Brands,Shipped,9685,30,1686,DW,1,0,1,0,0,0,4
45992,392,Destin Smoke Shop,16055 Emerald Coast Pkwy #105,Destin,Florida,32541,Destin Smoke Shop,,74,CC Processing,9693,Fulfilled,Zalak,,,,,,,23976,72125,CC Processing,235,Credit Card Processing Fee,Credit Card Processing Fee,Sale,217729,UPS,1,CWL Brands,Shipped,9693,30,392,ED,1,0,1,64.8,64.8,0,3
45992,392,Destin Smoke Shop,16055 Emerald Coast Pkwy #105,Destin,Florida,32541,Destin Smoke Shop,,196,KB-3002,9693,Fulfilled,Zalak,,,,,,,23976,72124,KB-3002,235,Zoom 12PK,Zoom 12PK,Sale,217729,UPS,1,CWL Brands,Shipped,9693,30,392,ED,1,42,1,0,0,0,2
45992,392,Destin Smoke Shop,16055 Emerald Coast Pkwy #105,Destin,Florida,32541,Destin Smoke Shop,,206,KB-4000,9693,Fulfilled,Zalak,,,,,,,23976,72123,KB-4000,235,Focus MC12,Focus MC12,Sale,217729,UPS,1,CWL Brands,Shipped,9693,30,392,ED,3,576,1,720,2160,627.3,1
45992,392,Destin Smoke Shop,16055 Emerald Coast Pkwy #105,Destin,Florida,32541,Destin Smoke Shop,,11,Shipping,9693,Fulfilled,Zalak,,,,,,,23976,72139,Shipping,235,Shipping,Shipping,Shipping,217729,UPS,1,CWL Brands,Shipped,9693,30,392,ED,1,0,1,0,0,0.05,4
45992,392,Destin Smoke Shop,16055 Emerald Coast Pkwy #105,Destin,Florida,32541,Destin Smoke Shop,,11,Shipping,9693,Fulfilled,Zalak,,,,,,,23976,72198,Shipping,235,Shipping,Shipping Tracking: 1Z90V7160321454763,Shipping,217729,UPS,1,CWL Brands,Shipped,9693,30,392,ED,1,0,1,0,0,0,5
45992,1684,Adyah Wholesale,2468 Park Ave,Easton,Pennsylvania,18045,Adyah Wholesale,Derek Whitworth,206,KB-4000,9620,Fulfilled,DerekW,,107718345,,,,,23724,71361,KB-4000,1461,Focus MC12,Focus MC12,Sale,217927,R+L,1,CWL Brands,Shipped,9620,30,1684,DW,56,576,1,612,34272,11709.69,1
45992,1684,Adyah Wholesale,2468 Park Ave,Easton,Pennsylvania,18045,Adyah Wholesale,Derek Whitworth,194,KB-4001,9620,Fulfilled,DerekW,,107718345,,,,,23724,72216,KB-4001,1461,Release + Relax MC (12 boxes),Release + Relax MC (12 boxes),Sale,217927,R+L,1,CWL Brands,Shipped,9620,30,1684,DW,2,651,1,540,1080,342.93,2
45992,1684,Adyah Wholesale,2468 Park Ave,Easton,Pennsylvania,18045,Adyah Wholesale,Derek Whitworth,197,KB-4002,9620,Fulfilled,DerekW,,107718345,,,,,23724,72217,KB-4002,1461,Zoom MC (12 boxes),Zoom MC (12 boxes),Sale,217927,R+L,1,CWL Brands,Shipped,9620,30,1684,DW,2,504,1,432,864,238.61,3
45992,1684,Adyah Wholesale,2468 Park Ave,Easton,Pennsylvania,18045,Adyah Wholesale,Derek Whitworth,205,KB-4003,9620,Fulfilled,DerekW,,107718345,,,,,23724,72218,KB-4003,1461,Mango-Tango MC 12CT,Mango-Tango MC 12CT,Sale,217927,R+L,1,CWL Brands,Shipped,9620,30,1684,DW,2,864,1,576,1152,377.67,4
45992,1684,Adyah Wholesale,2468 Park Ave,Easton,Pennsylvania,18045,Adyah Wholesale,Derek Whitworth,11,Shipping,9620,Fulfilled,DerekW,,107718345,,,,,23724,72268,Shipping,1461,Shipping,Shipping Tracking: 107719345,Shipping,217927,R+L,1,CWL Brands,Shipped,9620,30,1684,DW,1,0,1,0,0,0,5
45992,1958,Marathon- Twin Falls,322 Addison Ave W,Twin Falls,Idaho,83301,Marathon- Twin Falls,Jared Leuzinger,174,KB-038,9652,Fulfilled,Jared,,,,,,,23779,71513,KB-038,1689,"Acrylic Kit- Black( 4 FF, 2 Zoom, 1 Mango, 1 RR)","Acrylic Kit- Black( 4 FF, 2 Zoom, 1 Mango, 1 RR)",Sale,217118,UPS,1,CWL Brands,Shipped,9652,30,1958,JL,1,0,1,299,299,107.1,1
45992,1958,Marathon- Twin Falls,322 Addison Ave W,Twin Falls,Idaho,83301,Marathon- Twin Falls,Jared Leuzinger,11,Shipping,9652,Fulfilled,Jared,,,,,,,23779,72043,Shipping,1689,Shipping,Shipping Tracking: 1Z90V7160327250418,Shipping,217118,UPS,1,CWL Brands,Shipped,9652,30,1958,JL,1,0,1,0,0,0,2
45992,1155,Tacony,4901 Levick Street,philadelphia,Pennsylvania,19135,Tacony,,0,,9686,Fulfilled,DerekW,,107718318,,,,,23965,72092,Paid Shipping,991,,AE Paid Shipping,Discount Amount,217675,R+L,1,CWL Brands,Shipped,9686,30,1155,DW,1,0,1,-400,-400,0,3
45992,1155,Tacony,4901 Levick Street,philadelphia,Pennsylvania,19135,Tacony,,206,KB-4000,9686,Fulfilled,DerekW,,107718318,,,,,23965,72086,KB-4000,991,Focus MC12,Focus MC12,Sale,217675,R+L,1,CWL Brands,Shipped,9686,30,1155,DW,112,576,1,576,64512,23419.38,1
45992,1155,Tacony,4901 Levick Street,philadelphia,Pennsylvania,19135,Tacony,,11,Shipping,9686,Fulfilled,DerekW,,107718318,,,,,23965,72087,Shipping,991,Shipping,Shipping,Shipping,217675,R+L,1,CWL Brands,Shipped,9686,30,1155,DW,1,0,1,800,800,0.05,2
45992,1155,Tacony,4901 Levick Street,philadelphia,Pennsylvania,19135,Tacony,,11,Shipping,9686,Fulfilled,DerekW,,107718318,,,,,23965,72166,Shipping,991,Shipping,Shipping Tracking: 107718318,Shipping,217675,R+L,1,CWL Brands,Shipped,9686,30,1155,DW,1,0,1,0,0,0,4
45992,1640,Mad Hatters Tea & Gifts,5846 Stage Rd,Bartlett,Tennessee,38134,Mad Hatters Tea & Gifts,,207,KB-3000,9666,Fulfilled,Zalak,,,,,,,23844,71735,KB-3000,1418,Focus+Flow 12PK,Focus+Flow 12PK,Sale,217101,UPS,1,CWL Brands,Shipped,9666,30,1640,ED,5,60,1,60,300,26.22,1
45992,1640,Mad Hatters Tea & Gifts,5846 Stage Rd,Bartlett,Tennessee,38134,Mad Hatters Tea & Gifts,,11,Shipping,9666,Fulfilled,Zalak,,,,,,,23844,71736,Shipping,1418,Shipping,Shipping,Shipping,217101,UPS,1,CWL Brands,Shipped,9666,30,1640,ED,1,0,1,25,25,0.05,2
45992,1640,Mad Hatters Tea & Gifts,5846 Stage Rd,Bartlett,Tennessee,38134,Mad Hatters Tea & Gifts,,11,Shipping,9666,Fulfilled,Zalak,,,,,,,23844,72046,Shipping,1418,Shipping,Shipping Tracking: 1Z90V7160327726422,Shipping,217101,UPS,1,CWL Brands,Shipped,9666,30,1640,ED,1,0,1,0,0,0,3
45992,255,Colorado Herbal Imports | Eroy,"6221 S Santa Fe Drive, Unit A",Littleton,Colorado,80246,Colorado Herbal Imports | Eroy,,206,KB-4000,9679,Fulfilled,BrandonG,,,,,,,23949,72038,KB-4000,125,Focus MC12,Focus MC12,Sale,217705,R+L,1,CWL Brands,Shipped,9679,30,255,BG,28,576,1,626.4,17539.2,5854.85,1
45992,255,Colorado Herbal Imports | Eroy,"6221 S Santa Fe Drive, Unit A",Littleton,Colorado,80246,Colorado Herbal Imports | Eroy,,11,Shipping,9679,Fulfilled,BrandonG,,,,,,,23949,72039,Shipping,125,Shipping,Shipping,Shipping,217705,R+L,1,CWL Brands,Shipped,9679,30,255,BG,1,0,1,334,334,0.05,2
45992,255,Colorado Herbal Imports | Eroy,"6221 S Santa Fe Drive, Unit A",Littleton,Colorado,80246,Colorado Herbal Imports | Eroy,,11,Shipping,9679,Fulfilled,BrandonG,,,,,,,23949,72187,Shipping,125,Shipping,Shipping Tracking: 107718327,Shipping,217705,R+L,1,CWL Brands,Shipped,9679,30,255,BG,1,0,1,0,0,0,3
45992,1645,Rehbar Ehmar LLC | Bismarck,"625 South Washington Street, Unit A",Bismarck,North Dakota,58504,Rehbar Ehmar LLC | Bismarck,,206,KB-4000,9680,Fulfilled,BrandonG,,,,,,,23950,72041,KB-4000,1423,Focus MC12,Focus MC12,Sale,217200,UPS,1,CWL Brands,Shipped,9680,30,1645,BG,3,576,1,720,2160,628.36,1
45992,1645,Rehbar Ehmar LLC | Bismarck,"625 South Washington Street, Unit A",Bismarck,North Dakota,58504,Rehbar Ehmar LLC | Bismarck,,206,KB-4000,9681,Fulfilled,BrandonG,,,,,,,23951,72042,KB-4000,1423,Focus MC12,Focus MC12,Sale,217194,UPS,1,CWL Brands,Shipped,9681,30,1645,BG,1,576,1,720,720,209.45,1
45992,1645,Rehbar Ehmar LLC | Bismarck,"625 South Washington Street, Unit A",Bismarck,North Dakota,58504,Rehbar Ehmar LLC | Bismarck,,11,Shipping,9680,Fulfilled,BrandonG,,,,,,,23950,72066,Shipping,1423,Shipping,Shipping Tracking: 1Z90V7160338754470,Shipping,217200,UPS,1,CWL Brands,Shipped,9680,30,1645,BG,1,0,1,0,0,0,2
45992,1645,Rehbar Ehmar LLC | Bismarck,"625 South Washington Street, Unit A",Bismarck,North Dakota,58504,Rehbar Ehmar LLC | Bismarck,,11,Shipping,9681,Fulfilled,BrandonG,,,,,,,23951,72049,Shipping,1423,Shipping,Shipping,Shipping,217194,UPS,1,CWL Brands,Shipped,9681,30,1645,BG,1,0,1,63.25,63.25,0.05,2
45992,1645,Rehbar Ehmar LLC | Bismarck,"625 South Washington Street, Unit A",Bismarck,North Dakota,58504,Rehbar Ehmar LLC | Bismarck,,11,Shipping,9681,Fulfilled,BrandonG,,,,,,,23951,72065,Shipping,1423,Shipping,Shipping Tracking: 1ZK9K3110209212341,Shipping,217194,UPS,1,CWL Brands,Shipped,9681,30,1645,BG,1,0,1,0,0,0,3
45992,1923,Lakeshore Market | ID,9031 Lake Shore Dr,Nampa,Idaho,83686,Lakeshore Market | ID,Brandon Good,206,KB-4000,9689,Fulfilled,BrandonG,,,,,,,23969,72107,KB-4000,1676,Focus MC12,Focus MC12,Sale,217651,UPS,1,CWL Brands,Shipped,9689,30,1923,BG,1,576,1,720,720,209.1,1
45992,1923,Lakeshore Market | ID,9031 Lake Shore Dr,Nampa,Idaho,83686,Lakeshore Market | ID,Brandon Good,11,Shipping,9689,Fulfilled,BrandonG,,,,,,,23969,72108,Shipping,1676,Shipping,Shipping,Shipping,217651,UPS,1,CWL Brands,Shipped,9689,30,1923,BG,1,0,1,20,20,0.05,2
45992,1923,Lakeshore Market | ID,9031 Lake Shore Dr,Nampa,Idaho,83686,Lakeshore Market | ID,Brandon Good,11,Shipping,9689,Fulfilled,BrandonG,,,,,,,23969,72154,Shipping,1676,Shipping,Shipping Tracking: 1Z90V7160332353888,Shipping,217651,UPS,1,CWL Brands,Shipped,9689,30,1923,BG,1,0,1,0,0,0,3
45992,1649,SNJ GIFTS | AK,"ATTN: Jacob
216 4th Avenue Suite #5",Seward,Alaska,99664,SNJ GIFTS | AK,,74,CC Processing,9675,Fulfilled,BrandonG,,,,,,,23944,72116,CC Processing,1427,Credit Card Processing Fee,Credit Card Processing Fee,Sale,217620,UPS,1,CWL Brands,Shipped,9675,30,1649,BG,1,0,1,16.45,16.45,0,3
45992,1649,SNJ GIFTS | AK,"ATTN: Jacob
216 4th Avenue Suite #5",Seward,Alaska,99664,SNJ GIFTS | AK,,207,KB-3000,9675,Fulfilled,BrandonG,,,,,,,23944,72005,KB-3000,1427,Focus+Flow 12PK,Focus+Flow 12PK,Sale,217620,UPS,1,CWL Brands,Shipped,9675,30,1649,BG,8,60,1,60,480,41.96,1
45992,1649,SNJ GIFTS | AK,"ATTN: Jacob
216 4th Avenue Suite #5",Seward,Alaska,99664,SNJ GIFTS | AK,,11,Shipping,9675,Fulfilled,BrandonG,,,,,,,23944,72018,Shipping,1427,Shipping,Shipping,Shipping,217620,UPS,1,CWL Brands,Shipped,9675,30,1649,BG,1,0,1,68.42,68.42,0.05,2
45992,1649,SNJ GIFTS | AK,"ATTN: Jacob
216 4th Avenue Suite #5",Seward,Alaska,99664,SNJ GIFTS | AK,,11,Shipping,9675,Fulfilled,BrandonG,,,,,,,23944,72195,Shipping,1427,Shipping,Shipping Tracking: 1Z90V7160307720395,Shipping,217620,UPS,1,CWL Brands,Shipped,9675,30,1649,BG,1,0,1,0,0,0,4
45992,1911,Tommy's║U Pump It,Post office box 2429,Granbury,Texas,76048,Tommy's║U Pump It,Jared Leuzinger,207,KB-3000,9687,Fulfilled,Jared,,,,,,,23966,72088,KB-3000,1669,Focus+Flow 12PK,Focus+Flow 12PK,Sale,217637,UPS,1,CWL Brands,Shipped,9687,30,1911,JL,1,60,1,60,60,5.24,1
45992,1911,Tommy's║U Pump It,Post office box 2429,Granbury,Texas,76048,Tommy's║U Pump It,Jared Leuzinger,193,KB-3001,9687,Fulfilled,Jared,,,,,,,23966,72089,KB-3001,1669,Release + Relax 12pk,Release + Relax 12pk,Sale,217637,UPS,1,CWL Brands,Shipped,9687,30,1911,JL,1,60,1,54,54,16.5,2
45992,1911,Tommy's║U Pump It,Post office box 2429,Granbury,Texas,76048,Tommy's║U Pump It,Jared Leuzinger,196,KB-3002,9687,Fulfilled,Jared,,,,,,,23966,72090,KB-3002,1669,Zoom 12PK,Zoom 12PK,Sale,217637,UPS,1,CWL Brands,Shipped,9687,30,1911,JL,1,42,1,42,42,16.23,3
45992,1911,Tommy's║U Pump It,Post office box 2429,Granbury,Texas,76048,Tommy's║U Pump It,Jared Leuzinger,204,KB-3003,9687,Fulfilled,Jared,,,,,,,23966,72091,KB-3003,1669,Mango-Tango 12pk,Mango-Tango 12pk,Sale,217637,UPS,1,CWL Brands,Shipped,9687,30,1911,JL,1,72,1,60,60,17.24,4
45992,1911,Tommy's║U Pump It,Post office box 2429,Granbury,Texas,76048,Tommy's║U Pump It,Jared Leuzinger,11,Shipping,9687,Fulfilled,Jared,,,,,,,23966,72162,Shipping,1669,Shipping,Shipping Tracking: 1Z90V7160338094728,Shipping,217637,UPS,1,CWL Brands,Shipped,9687,30,1911,JL,1,0,1,0,0,0,5
45993,843,Hemp Plus,107 8th ave. west suite 6,Williston,North Dakota,58801,Hemp Plus,,206,KB-4000,9694,Fulfilled,BrandonG,,,,,,,23978,72165,KB-4000,681,Focus MC12,Focus MC12,Sale,218283,UPS,1,CWL Brands,Shipped,9694,30,843,BG,4,576,1,720,2880,898.76,1
45993,843,Hemp Plus,107 8th ave. west suite 6,Williston,North Dakota,58801,Hemp Plus,,11,Shipping,9694,Fulfilled,BrandonG,,,,,,,23978,72368,Shipping,681,Shipping,Shipping Tracking: 1Z90V7160326742237,Shipping,218283,UPS,1,CWL Brands,Shipped,9694,30,843,BG,1,0,1,0,0,0,2
45993,1554,Body Logix | TX,111 E. 17th Street,Austin,Texas,78774,Body Logix | TX,,207,KB-3000,9706,Fulfilled,Jared,,,,,,,24020,72305,KB-3000,1339,Focus+Flow 12PK,Focus+Flow 12PK,Sale,218115,UPS,1,CWL Brands,Shipped,9706,30,1554,JL,1,60,1,60,60,5.24,1
45993,1554,Body Logix | TX,111 E. 17th Street,Austin,Texas,78774,Body Logix | TX,,11,Shipping,9706,Fulfilled,Jared,,,,,,,24020,72317,Shipping,1339,Shipping,Shipping Tracking: 1Z90V7160324434976,Shipping,218115,UPS,1,CWL Brands,Shipped,9706,30,1554,JL,1,0,1,0,0,0,2
45993,1038,skyhigh distribution,1425 e university dr  suite B103,tempe,Arizona,85281,skyhigh distribution,,206,KB-4000,9411,Fulfilled,Jared,,107718363,,,,,22937,68705,KB-4000,874,Focus MC12,Focus MC12,Sale,218085,R+L,1,CWL Brands,Shipped,9411,30,1038,JL,112,576,1,612,68544,23374.41,1
45993,1038,skyhigh distribution,1425 e university dr  suite B103,tempe,Arizona,85281,skyhigh distribution,,11,Shipping,9411,Fulfilled,Jared,,107718363,,,,,22937,68706,Shipping,874,Shipping,Shipping,Shipping,218085,R+L,1,CWL Brands,Shipped,9411,30,1038,JL,1,0,1,685,685,0.05,2
45993,1038,skyhigh distribution,1425 e university dr  suite B103,tempe,Arizona,85281,skyhigh distribution,,11,Shipping,9411,Fulfilled,Jared,,107718363,,,,,22937,72307,Shipping,874,Shipping,Shipping Tracking: 107718363,Shipping,218085,R+L,1,CWL Brands,Shipped,9411,30,1038,JL,1,0,1,0,0,0,3
45993,1675,Pluto's Smoke Shop | WY,1829 Dell Range Blvd,Cheyenne,Wyoming,82009,Pluto's Smoke Shop | WY,,74,CC Processing,9702,Fulfilled,BrandonG,,,,,,,24015,72291,CC Processing,1452,Credit Card Processing Fee,Credit Card Processing Fee,Sale,218054,UPS,1,CWL Brands,Shipped,9702,30,1675,BG,1,0,1,20.04,20.04,0,4
45993,1675,Pluto's Smoke Shop | WY,1829 Dell Range Blvd,Cheyenne,Wyoming,82009,Pluto's Smoke Shop | WY,,207,KB-3000,9702,Fulfilled,BrandonG,,,,,,,24015,72284,KB-3000,1452,Focus+Flow 12PK,Focus+Flow 12PK,Sale,218054,UPS,1,CWL Brands,Shipped,9702,30,1675,BG,8,60,1,60,480,41.96,1
45993,1675,Pluto's Smoke Shop | WY,1829 Dell Range Blvd,Cheyenne,Wyoming,82009,Pluto's Smoke Shop | WY,,196,KB-3002,9702,Fulfilled,BrandonG,,,,,,,24015,72285,KB-3002,1452,Zoom 12PK,Zoom 12PK,Sale,218054,UPS,1,CWL Brands,Shipped,9702,30,1675,BG,4,42,1,42,168,64.92,2
45993,1675,Pluto's Smoke Shop | WY,1829 Dell Range Blvd,Cheyenne,Wyoming,82009,Pluto's Smoke Shop | WY,,11,Shipping,9702,Fulfilled,BrandonG,,,,,,,24015,72286,Shipping,1452,Shipping,Shipping,Shipping,218054,UPS,1,CWL Brands,Shipped,9702,30,1675,BG,1,0,1,20,20,0.05,3
45993,1675,Pluto's Smoke Shop | WY,1829 Dell Range Blvd,Cheyenne,Wyoming,82009,Pluto's Smoke Shop | WY,,11,Shipping,9702,Fulfilled,BrandonG,,,,,,,24015,72297,Shipping,1452,Shipping,Shipping Tracking: 1Z90V7160318182134,Shipping,218054,UPS,1,CWL Brands,Shipped,9702,30,1675,BG,1,0,1,0,0,0,5
45993,1206,Nikk Drips,6590 West Seltice Way,Post Falls,Idaho,83854,Nikk Drips,,74,CC Processing,9705,Fulfilled,Jared,,,,,,,24019,72304,CC Processing,1042,Credit Card Processing Fee,Credit Card Processing Fee,Sale,218122,UPS,1,CWL Brands,Shipped,9705,30,1206,JL,1,0,1,22.2,22.2,0,3
45993,1206,Nikk Drips,6590 West Seltice Way,Post Falls,Idaho,83854,Nikk Drips,,206,KB-4000,9705,Fulfilled,Jared,,,,,,,24019,72300,KB-4000,1042,Focus MC12,Focus MC12,Sale,218122,UPS,1,CWL Brands,Shipped,9705,30,1206,JL,1,576,1,720,720,208.7,1
45993,1206,Nikk Drips,6590 West Seltice Way,Post Falls,Idaho,83854,Nikk Drips,,11,Shipping,9705,Fulfilled,Jared,,,,,,,24019,72301,Shipping,1042,Shipping,Shipping,Shipping,218122,UPS,1,CWL Brands,Shipped,9705,30,1206,JL,1,0,1,20,20,0.05,2
45993,1206,Nikk Drips,6590 West Seltice Way,Post Falls,Idaho,83854,Nikk Drips,,11,Shipping,9705,Fulfilled,Jared,,,,,,,24019,72323,Shipping,1042,Shipping,Shipping Tracking: 1Z90V7160317737966,Shipping,218122,UPS,1,CWL Brands,Shipped,9705,30,1206,JL,1,0,1,0,0,0,4
45993,1962,Westside Vibes | HI,"ATTN: Charity
333 Dairy Rd
Ste 108",Kahului,Hawaii,96732-2449,Westside Vibes | HI,Brandon Good,74,CC Processing,9708,Fulfilled,BrandonG,,,,,,,24029,72342,CC Processing,1693,Credit Card Processing Fee,Credit Card Processing Fee,Sale,218290,UPS,1,CWL Brands,Shipped,9708,30,1962,BG,1,0,1,10.5,10.5,0,3
45993,1962,Westside Vibes | HI,"ATTN: Charity
333 Dairy Rd
Ste 108",Kahului,Hawaii,96732-2449,Westside Vibes | HI,Brandon Good,174,KB-038,9708,Fulfilled,BrandonG,,,,,,,24029,72337,KB-038,1693,"Acrylic Kit- Black( 4 FF, 2 Zoom, 1 Mango, 1 RR)","Acrylic Kit- Black( 4 FF, 2 Zoom, 1 Mango, 1 RR)",Sale,218290,UPS,1,CWL Brands,Shipped,9708,30,1962,BG,1,0,1,350,350,107.1,1
45993,1962,Westside Vibes | HI,"ATTN: Charity
333 Dairy Rd
Ste 108",Kahului,Hawaii,96732-2449,Westside Vibes | HI,Brandon Good,11,Shipping,9708,Fulfilled,BrandonG,,,,,,,24029,72338,Shipping,1693,Shipping,Shipping,Shipping,218290,UPS,1,CWL Brands,Shipped,9708,30,1962,BG,1,0,1,0,0,0.05,2
45993,1962,Westside Vibes | HI,"ATTN: Charity
333 Dairy Rd
Ste 108",Kahului,Hawaii,96732-2449,Westside Vibes | HI,Brandon Good,11,Shipping,9708,Fulfilled,BrandonG,,,,,,,24029,72372,Shipping,1693,Shipping,Shipping Tracking: 1Z90V7160320931070,Shipping,218290,UPS,1,CWL Brands,Shipped,9708,30,1962,BG,1,0,1,0,0,0,4
45993,1446,Burnies Smoke Shop | FL,"ATTN: Vladimir, 837 N Federal Hwy",Fort Lauderdale,Florida,33304,Burnies Smoke Shop | FL,,74,CC Processing,9701,Fulfilled,Zalak,,107718354,,,,,24014,72282,CC Processing,1233,Credit Card Processing Fee,Credit Card Processing Fee,Sale,218061,UPS,1,CWL Brands,Shipped,9701,30,1446,ED,1,0,1,172.8,172.8,0,3
45993,1446,Burnies Smoke Shop | FL,"ATTN: Vladimir, 837 N Federal Hwy",Fort Lauderdale,Florida,33304,Burnies Smoke Shop | FL,,206,KB-4000,9701,Fulfilled,Zalak,,107718354,,,,,24014,72280,KB-4000,1233,Focus MC12,Focus MC12,Sale,218061,UPS,1,CWL Brands,Shipped,9701,30,1446,ED,8,576,1,720,5760,1669.6,1
45993,1446,Burnies Smoke Shop | FL,"ATTN: Vladimir, 837 N Federal Hwy",Fort Lauderdale,Florida,33304,Burnies Smoke Shop | FL,,11,Shipping,9701,Fulfilled,Zalak,,107718354,,,,,24014,72281,Shipping,1233,Shipping,Shipping,Shipping,218061,UPS,1,CWL Brands,Shipped,9701,30,1446,ED,1,0,1,0,0,0.05,2
45993,1446,Burnies Smoke Shop | FL,"ATTN: Vladimir, 837 N Federal Hwy",Fort Lauderdale,Florida,33304,Burnies Smoke Shop | FL,,11,Shipping,9701,Fulfilled,Zalak,,107718354,,,,,24014,72296,Shipping,1233,Shipping,Shipping Tracking: 107718354,Shipping,218061,UPS,1,CWL Brands,Shipped,9701,30,1446,ED,1,0,1,0,0,0,4
45994,1541,Oaks Goods Disribution LLC,2119 Smith Ave,Chesapeake,Virginia,23320,Oaks Goods Disribution LLC,,206,KB-4000,9674,Fulfilled,Zalak,,107718372,,,,,23869,71808,KB-4000,1326,Focus MC12,Focus MC12,Sale,218306,R+L,1,CWL Brands,Shipped,9674,30,1541,ED,56,576,1,612,34272,12582.6,1
45994,1541,Oaks Goods Disribution LLC,2119 Smith Ave,Chesapeake,Virginia,23320,Oaks Goods Disribution LLC,,11,Shipping,9674,Fulfilled,Zalak,,107718372,,,,,23869,71809,Shipping,1326,Shipping,Shipping,Shipping,218306,R+L,1,CWL Brands,Shipped,9674,30,1541,ED,1,0,1,250,250,0.05,2
45994,1541,Oaks Goods Disribution LLC,2119 Smith Ave,Chesapeake,Virginia,23320,Oaks Goods Disribution LLC,,11,Shipping,9674,Fulfilled,Zalak,,107718372,,,,,23869,72379,Shipping,1326,Shipping,Shipping Tracking: 107718372,Shipping,218306,R+L,1,CWL Brands,Shipped,9674,30,1541,ED,1,0,1,0,0,0,3
45994,405,Giant Distribution,230 Bristol Pike,Bristol,Pennsylvania,19007,Giant Distribution,,74,CC Processing,9661,Fulfilled,DerekW,,107718381,,,,,23812,72380,CC Processing,248,Credit Card Processing Fee,Credit Card Processing Fee,Sale,218313,R+L,1,CWL Brands,Shipped,9661,30,405,DW,1,0,1,986.88,986.88,0,3
45994,405,Giant Distribution,230 Bristol Pike,Bristol,Pennsylvania,19007,Giant Distribution,,206,KB-4000,9661,Fulfilled,DerekW,,107718381,,,,,23812,71624,KB-4000,248,Focus MC12,Focus MC12,Sale,218313,R+L,1,CWL Brands,Shipped,9661,30,405,DW,56,576,1,576,32256,12582.6,1
45994,405,Giant Distribution,230 Bristol Pike,Bristol,Pennsylvania,19007,Giant Distribution,,11,Shipping,9661,Fulfilled,DerekW,,107718381,,,,,23812,71625,Shipping,248,Shipping,Shipping,Shipping,218313,R+L,1,CWL Brands,Shipped,9661,30,405,DW,1,0,1,640,640,0.05,2
